name,brand,year,fuel,price
F 650 GS Dakar   (2004-2009),BMW,2007,2,5333
F 800 S   (2006-2012),BMW,2007,2,4050
F 800 ST   (2006-2010),BMW,2007,2,4210
G 450 X   (2007-2009),BMW,2007,2,5881
G 650 XChallenge   (2007-2010),BMW,2007,2,4083
G 650 Xcountry   (2007-2010),BMW,2007,2,4860
G 650 Xmoto   (2007-2010),BMW,2007,2,4465
HP2 Enduro   (2006-2009),BMW,2007,2,7936
HP2 Megamoto   (2007-2011),BMW,2007,2,2146
K 1200 GT   (2003-2009),BMW,2007,2,2217
K 1200 LT   (1999-2009),BMW,2007,2,6215
K 1200 R   (2005-2009),BMW,2007,2,7125
K 1200 R Sport   (2007-2011),BMW,2007,2,10442
K 1200 RS   (1999-2009),BMW,2007,2,3275
K 1200 S   (2005-2009),BMW,2007,2,8811
R 1100 R   (1997-2008),BMW,2007,2,2644
R 1100 RS   (1997-2008),BMW,2007,2,10964
R 1100 S   (1998-2007),BMW,2007,2,5933
R 1150 R   (2001-2007),BMW,2007,2,4695
R 1150 R Rockster   (2004-2008),BMW,2007,2,3598
R 1200 C   (2000-2007),BMW,2007,2,9346
R 1200 C Montauk   (2004-2008),BMW,2007,2,3544
R 1200 GS   (2004-2007),BMW,2007,2,6456
R 1200 GS 105cv   (2007-2010),BMW,2007,2,3959
R 1200 GS 98cv   (2007-2010),BMW,2007,2,4864
R 1200 GS Adventure 105cv   (2006-2009),BMW,2007,2,4693
R 1200 GS Adventure 98cv   (2006-2009),BMW,2007,2,4273
R 1200 R   (2007-2010),BMW,2007,2,6829
R 1200 RS   (2005-2008),BMW,2007,2,4990
R 1200 RT 110cv   (2005-2009),BMW,2007,2,10183
R 1200 RT 98cv   (2005-2009),BMW,2007,2,7066
R 1200 S   (2007-2012),BMW,2007,2,6554
R 1200 ST   (2005-2010),BMW,2007,2,8462
R 850 C   (2000-2007),BMW,2007,2,8376
R 850 R   (2002-2009),BMW,2007,2,5156
F 650   (1997-2008),BMW,2008,2,6955
F 650 FL   (1997-2008),BMW,2008,2,2971
F 650 GS   (2008-2012),BMW,2008,2,10455
F 650 GS Dakar   (2004-2009),BMW,2008,2,8192
F 800 GS   (2008-2012),BMW,2008,2,10409
F 800 S   (2006-2012),BMW,2008,2,10258
F 800 ST   (2006-2010),BMW,2008,2,2924
G 450 X   (2007-2009),BMW,2008,2,10660
G 650 GS   (2008-2010),BMW,2008,2,5934
G 650 XChallenge   (2007-2010),BMW,2008,2,2648
G 650 Xcountry   (2007-2010),BMW,2008,2,5955
G 650 Xmoto   (2007-2010),BMW,2008,2,9257
HP2 Enduro   (2006-2009),BMW,2008,2,4820
HP2 Megamoto   (2007-2011),BMW,2008,2,4257
HP2 Sport   (2008-2012),BMW,2008,2,1596
K 1200 GT   (2003-2009),BMW,2008,2,9433
K 1200 LT   (1999-2009),BMW,2008,2,6460
K 1200 R   (2005-2009),BMW,2008,2,2959
K 1200 R Sport   (2007-2011),BMW,2008,2,10989
K 1200 RS   (1999-2009),BMW,2008,2,2342
K 1200 S   (2005-2009),BMW,2008,2,4579
K 1300 GT   (2008-2013),BMW,2008,2,6206
R 1100 R   (1997-2008),BMW,2008,2,7227
R 1100 RS   (1997-2008),BMW,2008,2,8022
R 1150 R Rockster   (2004-2008),BMW,2008,2,7321
R 1200 C Montauk   (2004-2008),BMW,2008,2,2959
R 1200 GS 105cv   (2007-2010),BMW,2008,2,4286
R 1200 GS 98cv   (2007-2010),BMW,2008,2,8689
R 1200 GS Adventure 105cv   (2006-2009),BMW,2008,2,6042
R 1200 GS Adventure 98cv   (2006-2009),BMW,2008,2,7340
R 1200 R   (2007-2010),BMW,2008,2,10882
R 1200 RS   (2005-2008),BMW,2008,2,10391
R 1200 RT 110cv   (2005-2009),BMW,2008,2,4928
R 1200 RT 98cv   (2005-2009),BMW,2008,2,6925
R 1200 S   (2007-2012),BMW,2008,2,5438
R 1200 ST   (2005-2010),BMW,2008,2,5855
R 850 R   (2002-2009),BMW,2008,2,2392
F 650 GS   (2008-2012),BMW,2009,2,8018
F 650 GS Dakar   (2004-2009),BMW,2009,2,5386
F 800 GS   (2008-2012),BMW,2009,2,1920
F 800 R   (2009-2011),BMW,2009,2,8350
F 800 R CHRIS PFEIFFER EDITION   (2009-2010),BMW,2009,2,6257
F 800 R CHRIS PFEIFFER EDITION ABS   (2009-2010),BMW,2009,2,9197
F 800 S   (2006-2012),BMW,2009,2,5609
F 800 ST   (2006-2010),BMW,2009,2,9773
G 450 X   (2007-2009),BMW,2009,2,2270
G 650 GS   (2008-2010),BMW,2009,2,5941
G 650 XChallenge   (2007-2010),BMW,2009,2,2254
G 650 Xcountry   (2007-2010),BMW,2009,2,8181
G 650 Xmoto   (2007-2010),BMW,2009,2,6085
HP2 Enduro   (2006-2009),BMW,2009,2,7282
HP2 Megamoto   (2007-2011),BMW,2009,2,10581
HP2 Sport   (2008-2012),BMW,2009,2,7542
K 1200 GT   (2003-2009),BMW,2009,2,2368
K 1200 LT   (1999-2009),BMW,2009,2,6817
K 1200 R   (2005-2009),BMW,2009,2,9136
K 1200 R Sport   (2007-2011),BMW,2009,2,2075
K 1200 RS   (1999-2009),BMW,2009,2,3951
K 1200 S   (2005-2009),BMW,2009,2,10813
K 1300 GT   (2008-2013),BMW,2009,2,7645
K 1300 R   (2009-2013),BMW,2009,2,5196
K 1300 S   (2009-2015),BMW,2009,2,7270
R 1200 GS 105cv   (2007-2010),BMW,2009,2,5052
R 1200 GS 98cv   (2007-2010),BMW,2009,2,9526
R 1200 GS Adventure 105cv   (2006-2009),BMW,2009,2,1803
R 1200 GS Adventure 98cv   (2006-2009),BMW,2009,2,9735
R 1200 GS Edición Limitada 15 aniversario   (2009-2010),BMW,2009,2,6282
R 1200 R   (2007-2010),BMW,2009,2,9270
R 1200 RT 110cv   (2005-2009),BMW,2009,2,4098
R 1200 RT 98cv   (2005-2009),BMW,2009,2,8966
R 1200 S   (2007-2012),BMW,2009,2,5113
R 1200 ST   (2005-2010),BMW,2009,2,6921
R 850 R   (2002-2009),BMW,2009,2,7648
S 1000 RR   (2009-2011),BMW,2009,2,7523
S 1000 RR   (2009),BMW,2009,2,10580
F 650 GS   (2008-2012),BMW,2010,2,9913
F 800 GS   (2008-2012),BMW,2010,2,10394
F 800 R   (2009-2011),BMW,2010,2,3083
F 800 R CHRIS PFEIFFER EDITION   (2009-2010),BMW,2010,2,4621
F 800 R CHRIS PFEIFFER EDITION ABS   (2009-2010),BMW,2010,2,2817
F 800 S   (2006-2012),BMW,2010,2,7921
F 800 ST   (2006-2010),BMW,2010,2,9019
G 450 X   (2010),BMW,2010,2,9649
G 650 GS   (2008-2010),BMW,2010,2,10612
G 650 XChallenge   (2007-2010),BMW,2010,2,4038
G 650 Xcountry   (2007-2010),BMW,2010,2,8878
G 650 Xmoto   (2007-2010),BMW,2010,2,8473
HP2 Megamoto   (2007-2011),BMW,2010,2,9191
HP2 Sport   (2008-2012),BMW,2010,2,1838
K 1200 GT   (2010),BMW,2010,2,8231
K 1200 LT   (2010-2012),BMW,2010,2,5177
K 1200 R Sport   (2007-2011),BMW,2010,2,2617
K 1300 GT   (2008-2013),BMW,2010,2,8107
K 1300 GT Exclusive Edition   (2010-2013),BMW,2010,2,5183
K 1300 R   (2009-2013),BMW,2010,2,3584
K 1300 S   (2009-2015),BMW,2010,2,1755
R 1200 GS   (2010-2013),BMW,2010,2,4919
R 1200 GS 105cv   (2007-2010),BMW,2010,2,10644
R 1200 GS 98cv   (2007-2010),BMW,2010,2,10965
R 1200 GS Adventure   (2010-2013),BMW,2010,2,6830
R 1200 GS Edición Limitada 15 aniversario   (2009-2010),BMW,2010,2,2049
R 1200 R   (2007-2010),BMW,2010,2,3725
R 1200 RT   (2010-2013),BMW,2010,2,4902
R 1200 S   (2007-2012),BMW,2010,2,10535
R 1200 ST   (2005-2010),BMW,2010,2,5992
S 1000 RR   (2009-2011),BMW,2010,2,8842
F 650 GS   (2008-2012),BMW,2011,2,3212
F 650 GS 30 YEARS GS   (2011-2014),BMW,2011,2,8857
F 800 GS   (2008-2012),BMW,2011,2,6762
F 800 GS 30 YEARS GS   (2011-2012),BMW,2011,2,3255
F 800 GS Triple Black   (2011-2013),BMW,2011,2,4971
F 800 R   (2009-2011),BMW,2011,2,2515
F 800 S   (2006-2012),BMW,2011,2,8307
F 800 ST   (2011-2013),BMW,2011,2,7575
G 650 GS   (2011-2017),BMW,2011,2,4893
G 650 GS Sertao   (2011-2014),BMW,2011,2,2226
HP2 Megamoto   (2007-2011),BMW,2011,2,5825
HP2 Sport   (2008-2012),BMW,2011,2,6908
K 1200 LT   (2010-2012),BMW,2011,2,6952
K 1200 R Sport   (2007-2011),BMW,2011,2,6756
K 1300 GT   (2008-2013),BMW,2011,2,5598
K 1300 GT Exclusive Edition   (2010-2013),BMW,2011,2,5148
K 1300 R   (2009-2013),BMW,2011,2,8684
K 1300 S   (2009-2015),BMW,2011,2,5734
K 1600 GT   (2011-2016),BMW,2011,2,1926
K 1600 GTL   (2011-2016),BMW,2011,2,7285
R 1200 GS   (2010-2013),BMW,2011,2,2857
R 1200 GS 30 YEARS GS   (2011-2013),BMW,2011,2,6414
R 1200 GS Adventure   (2010-2013),BMW,2011,2,5379
R 1200 GS ADVENTURE 30 YEARS GS   (2011-2013),BMW,2011,2,3130
R 1200 GS TRIPLE BLACK   (2011-2013),BMW,2011,2,6615
R 1200 R   (2011-2014),BMW,2011,2,4453
R 1200 R CLASSIC   (2011-2012),BMW,2011,2,8431
R 1200 RT   (2010-2013),BMW,2011,2,7860
R 1200 S   (2007-2012),BMW,2011,2,9634
S 1000 RR   (2009-2011),BMW,2011,2,8596
C 600 Sport   (2012-2013),BMW,2012,2,9034
C 650 GT   (2012-2013),BMW,2012,2,6336
F 650 GS   (2008-2012),BMW,2012,2,2580
F 650 GS 30 YEARS GS   (2011-2014),BMW,2012,2,2199
F 700 GS   (2012-2015),BMW,2012,2,5211
F 800 GS   (2008-2012),BMW,2012,2,4948
F 800 GS   (2012-2015),BMW,2012,2,3245
F 800 GS 30 YEARS GS   (2011-2012),BMW,2012,2,10372
F 800 GS Triple Black   (2011-2013),BMW,2012,2,8661
F 800 R   (2012-2014),BMW,2012,2,7762
F 800 R  35 kW (2012-2019),BMW,2012,2,8773
F 800 S   (2006-2012),BMW,2012,2,6156
F 800 ST   (2011-2013),BMW,2012,2,9231
G 650 GS   (2011-2017),BMW,2012,2,9706
G 650 GS Sertao   (2011-2014),BMW,2012,2,1528
HP2 Sport   (2008-2012),BMW,2012,2,5594
HP4   (2012-2016),BMW,2012,2,3428
K 1200 LT   (2010-2012),BMW,2012,2,5213
K 1300 GT   (2008-2013),BMW,2012,2,3834
K 1300 GT Exclusive Edition   (2010-2013),BMW,2012,2,7990
K 1300 R   (2009-2013),BMW,2012,2,6044
K 1300 S   (2009-2015),BMW,2012,2,7849
K 1300 S HP   (2012-2015),BMW,2012,2,6361
K 1600 GT   (2011-2016),BMW,2012,2,2902
K 1600 GTL   (2011-2016),BMW,2012,2,1507
R 1200 GS   (2010-2013),BMW,2012,2,6174
R 1200 GS 30 YEARS GS   (2011-2013),BMW,2012,2,10590
R 1200 GS Adventure   (2010-2013),BMW,2012,2,6004
R 1200 GS ADVENTURE 30 YEARS GS   (2011-2013),BMW,2012,2,2186
R 1200 GS Rallye   (2012-2013),BMW,2012,2,5581
R 1200 GS TRIPLE BLACK   (2011-2013),BMW,2012,2,9964
R 1200 R   (2011-2014),BMW,2012,2,10480
R 1200 R CLASSIC   (2011-2012),BMW,2012,2,4942
R 1200 RT   (2010-2013),BMW,2012,2,1613
R 1200 S   (2007-2012),BMW,2012,2,8250
S 1000 RR   (2012-2014),BMW,2012,2,10364
C 600 Sport   (2012-2013),BMW,2013,2,9563
C 650 GT   (2012-2013),BMW,2013,2,5580
F 650 GS 30 YEARS GS   (2011-2014),BMW,2013,2,3675
F 700 GS   (2012-2015),BMW,2013,2,2201
F 800 GS   (2012-2015),BMW,2013,2,7613
F 800 GS Adventure   (2013-2018),BMW,2013,2,8834
F 800 GS Triple Black   (2011-2013),BMW,2013,2,9219
F 800 GT   (2013-2016),BMW,2013,2,6517
F 800 R   (2012-2014),BMW,2013,2,4770
F 800 R  35 kW (2012-2019),BMW,2013,2,8249
F 800 ST   (2011-2013),BMW,2013,2,2049
G 650 GS   (2011-2017),BMW,2013,2,3314
G 650 GS Sertao   (2011-2014),BMW,2013,2,4160
HP4   (2012-2016),BMW,2013,2,4228
K 1300 GT   (2008-2013),BMW,2013,2,5381
K 1300 GT Exclusive Edition   (2010-2013),BMW,2013,2,1703
K 1300 R   (2009-2013),BMW,2013,2,1818
K 1300 S   (2009-2015),BMW,2013,2,9901
K 1300 S HP   (2012-2015),BMW,2013,2,7339
K 1600 GT   (2011-2016),BMW,2013,2,4254
K 1600 GTL   (2011-2016),BMW,2013,2,5554
R 1200 GS   (2010-2013),BMW,2013,2,9769
R 1200 GS   (2013-2016),BMW,2013,2,7240
R 1200 GS 30 YEARS GS   (2011-2013),BMW,2013,2,4442
R 1200 GS Adventure   (2010-2013),BMW,2013,2,3582
R 1200 GS ADVENTURE 30 YEARS GS   (2011-2013),BMW,2013,2,3016
R 1200 GS Adventure 90 Aniversario   (2013),BMW,2013,2,7172
R 1200 GS Rallye   (2012-2013),BMW,2013,2,5508
R 1200 GS TRIPLE BLACK   (2011-2013),BMW,2013,2,8651
R 1200 R   (2011-2014),BMW,2013,2,4951
R 1200 R 90 Aniversario   (2013-2014),BMW,2013,2,9710
R 1200 RT   (2010-2013),BMW,2013,2,8458
R 1200 RT 90 Aniversario   (2013-2014),BMW,2013,2,9282
S 1000 RR   (2012-2014),BMW,2013,2,3235
C 600 Sport   (2014-2015),BMW,2014,2,8640
C 600 Sport  Edición Especial (2014-2015),BMW,2014,2,5762
C 650 GT   (2014-2015),BMW,2014,2,10350
C 650 GT  Edición Especial (2014-2015),BMW,2014,2,7450
F 650 GS 30 YEARS GS   (2011-2014),BMW,2014,2,7089
F 700 GS   (2012-2015),BMW,2014,2,10850
F 800 GS   (2012-2015),BMW,2014,2,8611
F 800 GS Adventure   (2013-2018),BMW,2014,2,9835
F 800 GT   (2013-2016),BMW,2014,2,2512
F 800 R   (2012-2014),BMW,2014,2,3209
F 800 R  35 kW (2012-2019),BMW,2014,2,7130
G 650 GS   (2011-2017),BMW,2014,2,7716
G 650 GS Sertao   (2011-2014),BMW,2014,2,6882
HP4   (2012-2016),BMW,2014,2,7762
K 1300 S   (2009-2015),BMW,2014,2,4092
K 1300 S HP   (2012-2015),BMW,2014,2,7058
K 1600 GT   (2011-2016),BMW,2014,2,1901
K 1600 GT Sport   (2014-2017),BMW,2014,2,3075
K 1600 GTL   (2011-2016),BMW,2014,2,9932
K 1600 GTL  Exclusive (2014-2016),BMW,2014,2,10421
R 1200 GS   (2013-2016),BMW,2014,2,3610
R 1200 GS Adventure   (2014-2018),BMW,2014,2,7445
R 1200 R   (2011-2014),BMW,2014,2,2022
R 1200 R 90 Aniversario   (2013-2014),BMW,2014,2,5829
R 1200 R Darkwhite   (2014),BMW,2014,2,7915
R 1200 RT   (2014-2018),BMW,2014,2,2410
R 1200 RT 90 Aniversario   (2013-2014),BMW,2014,2,5044
R nineT   (2014-2016),BMW,2014,2,6168
S 1000 R   (2014-2016),BMW,2014,2,3074
S 1000 RR   (2012-2014),BMW,2014,2,9929
Special Edition   (2014),BMW,2014,2,7298
C 600 Sport   (2014-2015),BMW,2015,2,3609
C 600 Sport  Edición Especial (2014-2015),BMW,2015,2,3664
C 650 GT   (2014-2015),BMW,2015,2,3673
C 650 GT  Edición Especial (2014-2015),BMW,2015,2,7259
C 650 Sport   (modelo actual),BMW,2015,2,8700
F 700 GS   (2012-2015),BMW,2015,2,7246
F 800 GS   (2012-2015),BMW,2015,2,4512
F 800 GS Adventure   (2013-2018),BMW,2015,2,6653
F 800 GT   (2013-2016),BMW,2015,2,3405
F 800 R  2015 (2015),BMW,2015,2,2931
F 800 R  35 kW (2012-2019),BMW,2015,2,6537
G 650 GS   (2011-2017),BMW,2015,2,8250
HP4   (2012-2016),BMW,2015,2,6410
K 1300 S   (2009-2015),BMW,2015,2,7001
K 1300 S HP   (2012-2015),BMW,2015,2,7907
K 1600 GT   (2011-2016),BMW,2015,2,3761
K 1600 GT Sport   (2014-2017),BMW,2015,2,7260
K 1600 GTL   (2011-2016),BMW,2015,2,8855
K 1600 GTL  Exclusive (2014-2016),BMW,2015,2,3624
R 1200 GS   (2013-2016),BMW,2015,2,3203
R 1200 GS Adventure   (2014-2018),BMW,2015,2,8389
R 1200 R   (2015-2019),BMW,2015,2,9324
R 1200 RS   (2015-2018),BMW,2015,2,7252
R 1200 RT   (2014-2018),BMW,2015,2,7831
R nineT   (2014-2016),BMW,2015,2,1917
S 1000 R   (2014-2016),BMW,2015,2,3132
S 1000 RR   (2015-2016),BMW,2015,2,4113
S 1000 XR   (2015-2016),BMW,2015,2,4856
Special Edition   (2014),BMW,2015,2,3408
C 650  Sport (2016),BMW,2016,2,4412
C 650 GT   (modelo actual),BMW,2016,2,10158
C 650 Sport   (modelo actual),BMW,2016,2,6752
F 700 GS   (2016-2018),BMW,2016,2,4719
F 800 GS   (2016-2018),BMW,2016,2,8510
F 800 GS Adventure   (2013-2018),BMW,2016,2,10336
F 800 GT   (2013-2016),BMW,2016,2,4705
F 800 R  35 kW (2012-2019),BMW,2016,2,10747
F800 R   (2016-2020),BMW,2016,2,2692
G 310 R   (2016-2020),BMW,2016,2,3664
G 650 GS   (2011-2017),BMW,2016,2,5966
HP4   (2012-2016),BMW,2016,2,8308
K 1600 GT   (2011-2016),BMW,2016,2,8225
K 1600 GT Sport   (2014-2017),BMW,2016,2,9005
K 1600 GTL   (2011-2016),BMW,2016,2,7163
K 1600 GTL  Exclusive (2014-2016),BMW,2016,2,2537
R 1200 GS   (2013-2016),BMW,2016,2,6302
R 1200 GS Adventure   (2014-2018),BMW,2016,2,5299
R 1200 R   (2015-2019),BMW,2016,2,4632
R 1200 RS   (2015-2018),BMW,2016,2,8148
R 1200 RT   (2014-2018),BMW,2016,2,6003
R nineT   (2014-2016),BMW,2016,2,2260
R nineT  Scrambler (modelo actual),BMW,2016,2,2579
S 1000 R   (2014-2016),BMW,2016,2,9417
S 1000 RR   (2015-2016),BMW,2016,2,2409
S 1000 XR   (2015-2016),BMW,2016,2,3988
S 1000 XR   (2016-2019),BMW,2016,2,4772
Special Edition   (2014),BMW,2016,2,10942
C 650  Sport (2016),BMW,2017,2,2360
C 650 GT   (modelo actual),BMW,2017,2,8101
C 650 Sport   (modelo actual),BMW,2017,2,9010
C 650 Sport  Akrapovic (2017),BMW,2017,2,9117
F 700 GS   (2016-2018),BMW,2017,2,7456
F 800 GS   (2016-2018),BMW,2017,2,3698
F 800 GS Adventure   (2013-2018),BMW,2017,2,8911
F 800 GT   (2017-2020),BMW,2017,2,2134
F 800 R  35 kW (2012-2019),BMW,2017,2,9118
F800 R   (2016-2020),BMW,2017,2,4613
G 310 GS   (2017-2020),BMW,2017,2,8198
G 310 R   (2016-2020),BMW,2017,2,5832
G 650 GS   (2011-2017),BMW,2017,2,4013
HP4  Race (modelo actual),BMW,2017,2,2612
K 1600  GTL (modelo actual),BMW,2017,2,8326
K 1600 B   (modelo actual),BMW,2017,2,2287
K 1600 GT   (modelo actual),BMW,2017,2,8885
K 1600 GT Sport   (2014-2017),BMW,2017,2,6182
K1600 GTL   (modelo actual),BMW,2017,2,10713
R 1200 GS   (2017-2018),BMW,2017,2,6161
R 1200 GS   (2017-2018),BMW,2017,2,7801
R 1200 GS   (2017-2018),BMW,2017,2,9129
R 1200 GS  Ride (2017-2019),BMW,2017,2,7330
R 1200 GS Adventure   (2014-2018),BMW,2017,2,4835
R 1200 R   (2015-2019),BMW,2017,2,6152
R 1200 RS   (2015-2018),BMW,2017,2,6536
R 1200 RT   (2014-2018),BMW,2017,2,3199
R nineT   (modelo actual),BMW,2017,2,7203
R nineT  Pure (modelo actual),BMW,2017,2,9298
R nineT  Racer (modelo actual),BMW,2017,2,1707
R nineT  Scrambler (modelo actual),BMW,2017,2,7554
R nineT  Urban GS (modelo actual),BMW,2017,2,5946
S 1000 R   (modelo actual),BMW,2017,2,4695
S 1000 RR   (2017-2018),BMW,2017,2,8580
S 1000 XR   (2016-2019),BMW,2017,2,9663
Special Edition   (2014),BMW,2017,2,9437
C 400 X   (2018-2020),BMW,2018,2,4427
C 650  Sport (2016),BMW,2018,2,3931
C 650 GT   (modelo actual),BMW,2018,2,7999
C 650 Sport   (modelo actual),BMW,2018,2,9983
F 700 GS   (2016-2018),BMW,2018,2,3130
F 750  GS (modelo actual),BMW,2018,2,8007
F 800 GS   (2016-2018),BMW,2018,2,10200
F 800 GS Adventure   (2013-2018),BMW,2018,2,2399
F 800 GT   (2017-2020),BMW,2018,2,4886
F 800 R  35 kW (2012-2019),BMW,2018,2,10247
F 850  GS (modelo actual),BMW,2018,2,5622
F 850  GS Adventure (modelo actual),BMW,2018,2,8911
F800 R   (2016-2020),BMW,2018,2,5178
G 310 GS   (2017-2020),BMW,2018,2,3121
G 310 R   (2016-2020),BMW,2018,2,9000
HP4  Race (modelo actual),BMW,2018,2,6322
K 1600  GTL (modelo actual),BMW,2018,2,7007
K 1600 B   (modelo actual),BMW,2018,2,5011
K 1600 Grand America   (modelo actual),BMW,2018,2,1997
K 1600 GT   (modelo actual),BMW,2018,2,6333
K1600 GTL   (modelo actual),BMW,2018,2,2094
R 1200 GS   (2017-2018),BMW,2018,2,2661
R 1200 GS   (2017-2018),BMW,2018,2,10402
R 1200 GS   (2017-2018),BMW,2018,2,8359
R 1200 GS  Ride (2017-2019),BMW,2018,2,9275
R 1200 GS Adventure   (2014-2018),BMW,2018,2,10417
R 1200 R   (2015-2019),BMW,2018,2,10562
R 1200 RS   (2015-2018),BMW,2018,2,6303
R 1200 RT   (2014-2018),BMW,2018,2,6165
R 1250 RT   (2018-2020),BMW,2018,2,5227
R nineT   (modelo actual),BMW,2018,2,4205
R nineT  Pure (modelo actual),BMW,2018,2,5284
R nineT  Racer (modelo actual),BMW,2018,2,8230
R nineT  Scrambler (modelo actual),BMW,2018,2,3393
R nineT  Urban GS (modelo actual),BMW,2018,2,6704
S 1000 R   (modelo actual),BMW,2018,2,7478
S 1000 RR   (2017-2018),BMW,2018,2,2263
S 1000 XR   (2016-2019),BMW,2018,2,9101
Special Edition   (2014),BMW,2018,2,6322
C 400 GT   (2019-2020),BMW,2019,2,6583
C 400 X   (2018-2020),BMW,2019,2,2396
C 650  Sport (2016),BMW,2019,2,9333
C 650 GT   (modelo actual),BMW,2019,2,1858
C 650 Sport   (modelo actual),BMW,2019,2,7229
F 750  GS (modelo actual),BMW,2019,2,3622
F 800 GT   (2017-2020),BMW,2019,2,4407
F 800 R  35 kW (2012-2019),BMW,2019,2,4759
F 850  GS (modelo actual),BMW,2019,2,7238
F 850  GS Adventure (modelo actual),BMW,2019,2,4715
F800 R   (2016-2020),BMW,2019,2,10912
G 310 GS   (2017-2020),BMW,2019,2,3037
G 310 R   (2016-2020),BMW,2019,2,8367
HP4  Race (modelo actual),BMW,2019,2,3806
K 1600  GTL (modelo actual),BMW,2019,2,9099
K 1600 B   (modelo actual),BMW,2019,2,7781
K 1600 Grand America   (modelo actual),BMW,2019,2,9616
K 1600 GT   (modelo actual),BMW,2019,2,10104
K1600 GTL   (modelo actual),BMW,2019,2,1818
R 1200 GS   (2019),BMW,2019,2,3578
R 1200 GS  Ride (2017-2019),BMW,2019,2,4753
R 1200 R   (2015-2019),BMW,2019,2,10252
R 1200 RT   (2019),BMW,2019,2,4249
R 1250 GS   (modelo actual),BMW,2019,2,7958
R 1250 GS  HP (modelo actual),BMW,2019,2,6851
R 1250 GS Adventure   (modelo actual),BMW,2019,2,4783
R 1250 R   (modelo actual),BMW,2019,2,2995
R 1250 RS   (modelo actual),BMW,2019,2,9599
R 1250 RT   (2018-2020),BMW,2019,2,5710
R nineT   (modelo actual),BMW,2019,2,5766
R nineT  /5 (modelo actual),BMW,2019,2,5006
R nineT  Pure (modelo actual),BMW,2019,2,6653
R nineT  Racer (modelo actual),BMW,2019,2,5808
R nineT  Scrambler (modelo actual),BMW,2019,2,10410
R nineT  Urban GS (modelo actual),BMW,2019,2,4897
S 1000 R   (modelo actual),BMW,2019,2,9522
S 1000 RR   (modelo actual),BMW,2019,2,10375
S 1000 XR   (2016-2019),BMW,2019,2,9494
Special Edition   (2014),BMW,2019,2,8417
C 400 GT   (2019-2020),BMW,2020,2,5810
C 400 X   (2018-2020),BMW,2020,2,10798
C 650  Sport (2016),BMW,2020,2,9299
C 650 GT   (modelo actual),BMW,2020,2,4871
C 650 Sport   (modelo actual),BMW,2020,2,7159
F 750  GS (modelo actual),BMW,2020,2,3340
F 800 GT   (2017-2020),BMW,2020,2,1611
F 850  GS (modelo actual),BMW,2020,2,2548
F 850  GS Adventure (modelo actual),BMW,2020,2,8233
F 900 R   (modelo actual),BMW,2020,2,8012
F 900 XR   (modelo actual),BMW,2020,2,5091
F800 R   (2016-2020),BMW,2020,2,4029
G 310 GS   (2017-2020),BMW,2020,2,2228
G 310 R   (2016-2020),BMW,2020,2,8767
HP4  Race (modelo actual),BMW,2020,2,8323
K 1600  GTL (modelo actual),BMW,2020,2,7007
K 1600 B   (modelo actual),BMW,2020,2,3818
K 1600 Grand America   (modelo actual),BMW,2020,2,5289
K 1600 GT   (modelo actual),BMW,2020,2,1710
K1600 GTL   (modelo actual),BMW,2020,2,10424
R 1200 RT   (2019),BMW,2020,2,8738
R 1250 GS   (modelo actual),BMW,2020,2,1973
R 1250 GS  40 Aniversario (modelo actual),BMW,2020,2,6726
R 1250 GS  HP (modelo actual),BMW,2020,2,3055
R 1250 GS Adventure   (modelo actual),BMW,2020,2,8987
R 1250 GS Adventure  40 Aniversario (modelo actual),BMW,2020,2,6759
R 1250 R   (modelo actual),BMW,2020,2,4268
R 1250 RS   (modelo actual),BMW,2020,2,4966
R 1250 RT   (2018-2020),BMW,2020,2,6052
R 18  Classic (modelo actual),BMW,2020,2,4387
R 18  First Edition (modelo actual),BMW,2020,2,10617
R nineT   (modelo actual),BMW,2020,2,10507
R nineT  /5 (modelo actual),BMW,2020,2,4344
R nineT  Pure (modelo actual),BMW,2020,2,7118
R nineT  Racer (modelo actual),BMW,2020,2,4747
R nineT  Scrambler (modelo actual),BMW,2020,2,4756
R nineT  Urban GS (modelo actual),BMW,2020,2,2957
S 1000 R   (modelo actual),BMW,2020,2,3694
S 1000 RR   (modelo actual),BMW,2020,2,2556
S 1000 XR   (modelo actual),BMW,2020,2,6051
Special Edition   (2014),BMW,2020,2,2792
C 400 GT   (modelo actual),BMW,2021,2,10824
C 400 X   (modelo actual),BMW,2021,2,6331
C 650  Sport (2016),BMW,2021,2,7525
C 650 GT   (modelo actual),BMW,2021,2,2915
C 650 Sport   (modelo actual),BMW,2021,2,1502
F 750  GS (modelo actual),BMW,2021,2,10712
F 750  GS 40 Aniversario (modelo actual),BMW,2021,2,9969
F 850  GS (modelo actual),BMW,2021,2,4611
F 850  GS 40 Aniversario (modelo actual),BMW,2021,2,2315
F 850  GS Adventure (modelo actual),BMW,2021,2,7160
F 850  GS Adventure 40 Aniversario (modelo actual),BMW,2021,2,2945
F 900 R   (modelo actual),BMW,2021,2,4169
F 900 XR   (modelo actual),BMW,2021,2,6847
G 310 GS   (modelo actual),BMW,2021,2,7463
G 310 R   (modelo actual),BMW,2021,2,6515
HP4  Race (modelo actual),BMW,2021,2,5183
K 1600  GTL (modelo actual),BMW,2021,2,8963
K 1600 B   (modelo actual),BMW,2021,2,10531
K 1600 Grand America   (modelo actual),BMW,2021,2,4903
